date,open,high,low,close,adjClose,volume
2022-06-24,71.30,72.50,70.90,71.20,67.22,"49,000"
2022-06-23,70.90,75.60,70.20,71.20,67.22,"195,000"
2022-06-22,73.60,73.60,70.00,70.80,66.84,"193,000"
2022-06-21,71.80,73.50,71.80,73.30,69.20,"108,000"
2022-06-20,72.50,73.60,71.20,71.30,67.31,"208,000"
2022-06-17,72.10,73.70,71.90,73.00,68.92,"150,000"
2022-06-16,77.50,77.50,73.00,73.00,68.92,"165,000"
2022-06-15,77.10,77.30,75.80,75.80,71.56,"93,000"
2022-06-14,74.80,77.20,73.90,77.00,72.69,"217,000"
2022-06-13,77.90,78.80,74.60,75.70,71.47,"283,000"
2022-06-10,80.10,81.80,78.80,79.70,75.24,"243,000"
2022-06-09,81.80,82.90,80.50,81.10,76.56,"163,000"
2022-06-08,85.00,85.40,82.30,82.30,77.70,"421,000"
2022-06-07,82.60,83.90,81.20,82.50,77.89,"267,000"
2022-06-06,79.50,83.50,79.20,82.50,77.89,"376,000"
2022-06-02,80.20,80.20,78.90,79.70,75.24,"94,000"
2022-06-01,79.30,81.50,79.30,79.60,75.15,"205,000"
2022-05-31,78.20,79.70,78.20,79.70,75.24,"93,000"
2022-05-30,77.80,79.00,77.40,78.60,74.20,"149,000"
2022-05-27,79.30,79.30,77.50,77.50,73.17,"124,000"
2022-05-26,79.50,79.90,78.00,78.70,74.30,"68,000"
2022-05-25,77.70,79.50,77.00,79.50,75.05,"127,000"
2022-05-24,79.50,79.70,76.80,76.90,72.60,"138,000"
2022-05-23,79.50,79.50,77.20,78.10,73.73,"211,000"
2022-05-20,80.60,81.20,79.00,79.00,74.58,"116,000"
2022-05-19,80.00,81.10,79.50,80.50,76.00,"182,000"
2022-05-18,81.00,82.20,80.60,81.50,76.94,"305,000"
2022-05-17,79.10,80.60,79.00,80.20,75.71,"207,000"
2022-05-16,79.30,80.20,78.80,78.90,74.49,"252,000"
2022-05-13,79.70,80.40,78.10,78.20,73.83,"312,000"
2022-05-12,78.30,79.50,77.20,77.20,72.88,"345,000"
2022-05-11,76.90,78.00,75.70,76.60,72.32,"83,000"
2022-05-10,75.00,76.40,74.00,76.20,71.94,"171,000"
2022-05-09,78.60,78.70,76.50,76.50,72.22,"102,000"
2022-05-06,76.70,78.20,76.10,77.90,73.54,"94,000"
2022-05-05,79.70,80.00,77.90,77.90,73.54,"134,000"
2022-05-04,75.30,78.90,75.30,78.40,74.01,"257,000"
2022-05-03,75.00,77.50,75.00,76.60,72.32,"266,000"
2022-04-29,73.50,75.30,73.50,74.50,70.33,"169,000"
2022-04-28,71.90,73.40,71.40,72.70,68.63,"43,000"
2022-04-27,68.80,72.40,67.80,72.30,68.26,"204,000"
2022-04-26,70.80,71.90,70.80,71.60,67.60,"74,000"
2022-04-25,73.80,73.80,70.60,70.80,66.84,"246,000"
2022-04-22,74.90,76.00,74.90,75.10,70.90,"79,000"
2022-04-21,75.60,76.90,75.40,75.90,71.65,"112,000"
2022-04-20,75.00,75.80,75.00,75.30,71.09,"42,000"
2022-04-19,75.30,76.00,75.00,75.00,70.80,"94,000"
2022-04-18,74.30,75.70,74.30,75.20,70.99,"91,000"
2022-04-15,75.20,76.40,74.70,74.80,70.62,"220,000"
2022-04-14,75.80,76.00,74.50,75.60,71.37,"166,000"
2022-04-13,74.70,76.00,74.20,75.80,71.56,"238,000"
2022-04-12,76.10,76.60,74.00,74.70,70.52,"391,000"
2022-04-11,77.50,77.80,76.00,76.90,72.60,"267,000"
2022-04-08,75.10,77.50,75.00,77.50,73.17,"148,000"
2022-04-07,75.20,76.20,74.10,75.10,70.90,"316,000"
2022-04-06,77.60,77.60,75.80,76.10,71.84,"141,000"
2022-04-01,79.00,79.00,77.70,77.70,73.35,"206,000"
2022-03-31,79.00,79.60,78.20,79.60,75.15,"241,000"
